order_id,orderDate,customer_id,Resturant_ID,Fooditem,quantity,deliver_status,payment_method
255922,22-03-2023,4,211,2142,8,Delivered,COD
255923,22-03-2023,25,213,2150,4,Delivered,COD
255924,22-03-2023,9,212,2147,1,Delivered,UPI
255925,22-03-2023,21,211,2143,1,Delivered,Card
255926,22-03-2023,3,213,2148,5,Delivered,UPI
255927,22-03-2023,21,216,2163,7,Delivered,Card
255928,22-03-2023,23,212,2145,1,Delivered,COD
255929,22-03-2023,6,214,2155,8,Delivered,UPI
255930,22-03-2023,4,211,2142,5,Delivered,COD
255931,22-03-2023,25,211,2142,7,Delivered,UPI
255932,22-03-2023,4,212,2147,4,Delivered,UPI
255933,22-03-2023,25,212,2147,10,Delivered,COD
255934,22-03-2023,29,216,2160,8,Delivered,UPI
255935,22-03-2023,13,212,2145,5,Delivered,COD
255936,22-03-2023,4,212,2145,3,Delivered,UPI
255937,22-03-2023,25,216,2163,10,Delivered,COD
255938,22-03-2023,23,217,2167,3,Delivered,UPI
255939,22-03-2023,14,211,2142,4,Delivered,UPI
255940,22-03-2023,25,212,2147,10,Delivered,UPI
255941,22-03-2023,22,214,2154,6,Delivered,Card
255942,22-03-2023,25,211,2142,4,Delivered,UPI
255943,22-03-2023,15,211,2141,7,Delivered,UPI
255944,22-03-2023,7,211,2142,5,Delivered,UPI
255945,22-03-2023,27,216,2160,8,Delivered,UPI
255946,22-03-2023,20,213,2148,9,Delivered,COD
255947,22-03-2023,25,212,2147,3,Delivered,UPI
255948,22-03-2023,25,216,2161,7,Delivered,UPI
255949,22-03-2023,7,216,2161,8,Delivered,UPI
255950,22-03-2023,4,213,2149,9,Delivered,Card
255951,22-03-2023,18,211,2143,2,Delivered,Card
255952,22-03-2023,20,213,2149,7,Delivered,UPI
255953,23-03-2023,15,211,2142,10,Delivered,UPI
255954,23-03-2023,15,212,2147,5,Delivered,UPI
255955,23-03-2023,8,212,2147,9,Delivered,UPI
255956,23-03-2023,4,212,2147,10,Delivered,UPI
255957,23-03-2023,25,216,2160,8,Delivered,COD
255958,23-03-2023,19,212,2147,1,Delivered,COD
255959,23-03-2023,25,212,2147,4,Delivered,UPI
255960,23-03-2023,4,213,2148,7,Delivered,COD
255961,23-03-2023,28,216,2161,6,Delivered,UPI
255962,23-03-2023,12,212,2147,8,Delivered,UPI
255963,23-03-2023,13,212,2147,4,Delivered,UPI
255964,23-03-2023,4,212,2147,4,Delivered,UPI
255965,23-03-2023,2,217,2165,10,Delivered,Card
255966,23-03-2023,25,214,2151,9,Delivered,Card
255967,23-03-2023,11,211,2142,9,Delivered,UPI
255968,23-03-2023,25,213,2150,10,Delivered,UPI
255969,23-03-2023,2,211,2144,10,Delivered,UPI
255970,23-03-2023,26,216,2160,1,Delivered,UPI
255971,23-03-2023,25,217,2165,2,Delivered,UPI
255972,23-03-2023,25,211,2141,6,Delivered,UPI
255973,23-03-2023,14,211,2142,3,Delivered,UPI
255974,23-03-2023,8,212,2147,1,Delivered,UPI
255975,23-03-2023,21,217,2164,8,Delivered,UPI
255976,23-03-2023,4,212,2147,10,Delivered,UPI
255977,23-03-2023,25,211,2141,10,Delivered,UPI
255978,23-03-2023,25,217,2165,2,Delivered,UPI
255979,23-03-2023,29,211,2141,10,Cancelled,COD
255980,23-03-2023,4,211,2141,3,Delivered,UPI
255981,23-03-2023,27,211,2142,4,Delivered,UPI
255982,23-03-2023,25,216,2163,7,Delivered,COD
255983,23-03-2023,24,212,2147,10,Delivered,COD
255984,24-03-2023,4,212,2146,7,Delivered,UPI
255985,24-03-2023,19,212,2147,3,Delivered,UPI
255986,24-03-2023,25,211,2142,6,Delivered,UPI
255987,24-03-2023,18,213,2149,7,Delivered,UPI
255988,24-03-2023,13,217,2165,8,Delivered,UPI
255989,24-03-2023,9,212,2147,8,Delivered,UPI
255990,24-03-2023,25,213,2149,2,Delivered,UPI
255991,24-03-2023,14,216,2161,3,Delivered,UPI
255992,24-03-2023,13,213,2149,2,Delivered,COD
255993,24-03-2023,14,214,2152,10,Delivered,COD
255994,24-03-2023,22,217,2165,3,Delivered,COD
255995,24-03-2023,18,211,2142,9,Delivered,COD
255996,24-03-2023,11,217,2165,7,Delivered,UPI
255997,24-03-2023,28,213,2148,2,Delivered,UPI
255998,24-03-2023,19,214,2152,9,Delivered,UPI
255999,25-03-2023,5,213,2149,10,Delivered,UPI
256000,25-03-2023,4,213,2149,3,Delivered,UPI
256001,25-03-2023,11,213,2150,7,Delivered,UPI
256002,25-03-2023,5,217,2165,10,Delivered,COD
256003,25-03-2023,17,211,2143,8,Delivered,Card
256004,25-03-2023,4,212,2147,9,Delivered,UPI
256005,25-03-2023,18,212,2146,9,Delivered,UPI
256006,25-03-2023,30,213,2150,8,Delivered,COD
256007,25-03-2023,25,212,2145,9,Delivered,UPI
256008,25-03-2023,21,214,2151,4,Delivered,COD
256009,25-03-2023,25,212,2145,3,Delivered,COD
256010,25-03-2023,25,213,2149,7,Delivered,UPI
256011,25-03-2023,17,214,2154,8,Delivered,UPI
256012,25-03-2023,13,213,2150,1,Delivered,COD
256013,25-03-2023,15,212,2145,6,Delivered,UPI
256014,25-03-2023,17,214,2154,2,Delivered,COD
256015,25-03-2023,4,211,2141,3,Delivered,COD
256016,25-03-2023,29,211,2142,7,Delivered,Card
256017,25-03-2023,23,212,2146,6,Delivered,Card
256018,25-03-2023,4,213,2149,9,Delivered,UPI
256019,25-03-2023,3,212,2147,5,Delivered,UPI
256020,25-03-2023,4,211,2141,8,Delivered,UPI
256021,25-03-2023,28,212,2147,7,Delivered,COD
256022,25-03-2023,9,211,2142,7,Delivered,UPI
256023,25-03-2023,4,212,2147,5,Delivered,UPI
256024,26-03-2023,18,211,2141,5,Delivered,COD
256025,26-03-2023,11,214,2155,1,Delivered,Card
256026,26-03-2023,22,212,2147,3,Delivered,UPI
256027,26-03-2023,11,212,2147,4,Delivered,UPI
256028,26-03-2023,4,212,2146,7,Delivered,COD
256029,26-03-2023,20,217,2164,2,Delivered,Card
256030,26-03-2023,24,211,2144,3,Delivered,COD
256031,26-03-2023,9,214,2155,6,Delivered,UPI
256032,26-03-2023,27,211,2143,8,Delivered,UPI
256033,26-03-2023,8,211,2144,8,Delivered,COD
256034,26-03-2023,27,214,2155,4,Cancelled,COD
256035,27-03-2023,16,211,2143,8,Delivered,COD
256036,27-03-2023,26,213,2150,7,Cancelled,UPI
256037,27-03-2023,4,211,2143,5,Delivered,UPI
256038,27-03-2023,12,214,2155,3,Delivered,UPI
256039,27-03-2023,21,216,2162,9,Delivered,COD
256040,27-03-2023,4,211,2142,10,Delivered,Card
256041,27-03-2023,29,212,2147,5,Delivered,UPI
256042,27-03-2023,13,213,2148,3,Delivered,UPI
256043,27-03-2023,4,211,2142,9,Delivered,COD
256044,27-03-2023,30,212,2147,8,Delivered,Card
256045,27-03-2023,29,212,2145,1,Delivered,UPI
256046,27-03-2023,29,212,2147,4,Delivered,UPI
256047,27-03-2023,4,212,2145,6,Delivered,COD
256048,27-03-2023,27,211,2142,5,Delivered,UPI
256049,27-03-2023,14,214,2154,10,Delivered,Card
256050,27-03-2023,28,212,2147,9,Delivered,Card
256051,27-03-2023,25,211,2144,7,Delivered,UPI
256052,27-03-2023,22,211,2142,6,Delivered,Card
256053,27-03-2023,17,214,2153,1,Delivered,Card
256054,27-03-2023,1,212,2146,2,Cancelled,COD
256055,27-03-2023,28,212,2147,10,Delivered,UPI
256056,27-03-2023,4,211,2142,9,Delivered,UPI
256057,27-03-2023,7,212,2145,9,Delivered,UPI
256058,27-03-2023,30,217,2165,9,Delivered,COD
256059,27-03-2023,4,216,2160,2,Delivered,COD
256060,28-03-2023,2,213,2150,5,Delivered,Card
256061,28-03-2023,29,213,2148,4,Delivered,UPI
256062,28-03-2023,2,211,2143,9,Delivered,UPI
256063,28-03-2023,19,212,2145,10,Delivered,Card
256064,28-03-2023,29,214,2155,7,Cancelled,Card
256065,28-03-2023,20,211,2143,8,Delivered,UPI
256066,28-03-2023,3,213,2150,5,Delivered,UPI
256067,28-03-2023,25,212,2145,4,Delivered,UPI
256068,28-03-2023,16,216,2162,8,Delivered,UPI
256069,28-03-2023,21,216,2160,5,Delivered,COD
256070,28-03-2023,25,214,2153,7,Delivered,UPI
256071,28-03-2023,25,214,2151,10,Delivered,Card
256072,28-03-2023,12,211,2143,1,Delivered,COD
256073,28-03-2023,17,212,2145,9,Delivered,COD
256074,28-03-2023,2,213,2148,9,Delivered,COD
256075,28-03-2023,25,212,2146,7,Delivered,UPI
256076,28-03-2023,10,213,2148,8,Delivered,COD
256077,28-03-2023,28,211,2142,10,Delivered,UPI
256078,28-03-2023,9,211,2142,7,Delivered,Card
256079,28-03-2023,6,214,2152,4,Delivered,COD
256080,28-03-2023,3,211,2144,4,Delivered,COD
256081,28-03-2023,5,212,2147,6,Delivered,UPI
256082,28-03-2023,4,214,2151,4,Delivered,Card
256083,28-03-2023,16,212,2147,7,Cancelled,UPI
256084,28-03-2023,12,216,2163,7,Delivered,UPI
256085,28-03-2023,4,211,2143,4,Delivered,Card
256086,28-03-2023,7,216,2163,6,Delivered,UPI
256087,28-03-2023,4,212,2147,1,Delivered,UPI
256088,28-03-2023,15,212,2147,5,Delivered,UPI
256089,28-03-2023,26,217,2164,5,Delivered,COD
256090,28-03-2023,26,214,2151,6,Delivered,Card
256091,28-03-2023,20,212,2147,6,Delivered,UPI
256092,28-03-2023,18,214,2151,9,Delivered,COD
256093,28-03-2023,25,212,2147,3,Cancelled,UPI
256094,29-03-2023,20,217,2167,7,Delivered,UPI
256095,29-03-2023,21,214,2154,1,Delivered,COD
256096,29-03-2023,10,214,2152,2,Delivered,Card
256097,29-03-2023,21,213,2149,10,Delivered,UPI
256098,29-03-2023,28,214,2155,4,Delivered,COD
256099,29-03-2023,4,211,2142,3,Delivered,UPI
256100,29-03-2023,22,217,2165,3,Delivered,UPI
256101,29-03-2023,21,214,2155,6,Delivered,Card
256102,29-03-2023,13,211,2142,3,Delivered,UPI
256103,29-03-2023,8,212,2147,3,Delivered,COD
256104,29-03-2023,29,211,2142,2,Delivered,COD
256105,29-03-2023,28,212,2145,8,Delivered,COD
256106,29-03-2023,11,214,2155,10,Delivered,COD
256107,29-03-2023,1,216,2163,8,Delivered,UPI
256108,29-03-2023,25,212,2147,3,Delivered,UPI
256109,29-03-2023,28,212,2147,3,Delivered,UPI
256110,29-03-2023,26,214,2155,6,Delivered,UPI
256111,29-03-2023,5,213,2148,8,Delivered,UPI
256112,29-03-2023,25,213,2148,8,Delivered,UPI
256113,29-03-2023,20,213,2148,10,Delivered,UPI
256114,29-03-2023,25,211,2142,2,Delivered,COD
256115,29-03-2023,25,211,2141,1,Delivered,UPI
256116,29-03-2023,19,212,2145,5,Delivered,Card
256117,29-03-2023,6,212,2147,4,Delivered,Card
256118,29-03-2023,9,213,2149,2,Delivered,UPI
256119,29-03-2023,30,217,2167,4,Cancelled,UPI
256120,29-03-2023,4,213,2150,3,Delivered,UPI
256121,29-03-2023,4,212,2145,5,Delivered,UPI
256122,29-03-2023,2,217,2164,10,Delivered,UPI
256123,30-03-2023,29,211,2141,6,Delivered,COD
256124,30-03-2023,25,214,2151,2,Cancelled,UPI
256125,30-03-2023,4,216,2160,6,Delivered,UPI
256126,30-03-2023,29,216,2163,7,Delivered,UPI
256127,30-03-2023,7,212,2146,9,Delivered,UPI
256128,30-03-2023,11,212,2147,5,Delivered,Card
256129,30-03-2023,19,211,2143,4,Delivered,COD
256130,30-03-2023,6,213,2150,4,Delivered,UPI
256131,30-03-2023,25,212,2145,5,Delivered,UPI
256132,30-03-2023,25,217,2167,6,Delivered,COD
256133,30-03-2023,25,216,2163,10,Delivered,UPI
256134,30-03-2023,25,212,2147,2,Delivered,COD
256135,30-03-2023,27,212,2145,5,Delivered,UPI
256136,30-03-2023,25,213,2149,2,Delivered,UPI
256137,30-03-2023,25,212,2146,5,Delivered,UPI
256138,30-03-2023,20,214,2152,4,Delivered,COD
256139,30-03-2023,11,212,2145,9,Cancelled,UPI
256140,30-03-2023,3,211,2142,10,Delivered,COD
256141,30-03-2023,12,211,2142,1,Delivered,UPI
256142,30-03-2023,13,216,2162,9,Delivered,UPI
256143,30-03-2023,24,212,2147,1,Delivered,UPI
256144,30-03-2023,13,211,2142,4,Delivered,COD
256145,30-03-2023,4,216,2162,9,Delivered,UPI
256146,30-03-2023,23,211,2142,7,Delivered,COD
256147,30-03-2023,25,211,2142,1,Delivered,COD
256148,30-03-2023,7,212,2147,3,Delivered,UPI
256149,30-03-2023,13,214,2153,2,Delivered,UPI
256150,30-03-2023,13,213,2150,1,Delivered,COD
256151,30-03-2023,14,217,2165,2,Delivered,UPI
256152,30-03-2023,10,217,2165,4,Delivered,UPI
256153,30-03-2023,21,212,2146,6,Delivered,UPI
256154,30-03-2023,13,213,2148,1,Delivered,COD
256155,30-03-2023,27,211,2142,1,Delivered,UPI
256156,30-03-2023,15,213,2149,9,Delivered,Card
256157,30-03-2023,4,213,2148,9,Delivered,UPI
256158,30-03-2023,16,212,2147,2,Delivered,UPI
256159,30-03-2023,6,212,2147,10,Delivered,COD
256160,30-03-2023,2,212,2147,7,Delivered,UPI
256161,30-03-2023,5,211,2141,4,Delivered,UPI
256162,30-03-2023,25,212,2145,10,Delivered,UPI
256163,30-03-2023,4,211,2142,7,Delivered,COD
256164,30-03-2023,11,214,2155,3,Delivered,Card
256165,30-03-2023,22,211,2141,6,Delivered,COD
256166,30-03-2023,4,211,2142,9,Cancelled,COD
256167,30-03-2023,4,212,2147,3,Delivered,UPI
256168,30-03-2023,28,213,2148,1,Delivered,UPI
256169,30-03-2023,22,212,2146,9,Delivered,UPI
256170,30-03-2023,25,214,2152,6,Delivered,UPI
256171,31-03-2023,13,212,2145,1,Delivered,UPI
256172,31-03-2023,13,217,2165,7,Delivered,UPI
256173,31-03-2023,20,212,2147,10,Delivered,UPI
256174,31-03-2023,4,216,2161,2,Delivered,UPI
256175,31-03-2023,29,212,2147,8,Delivered,COD
256176,31-03-2023,15,211,2142,7,Delivered,UPI
256177,31-03-2023,16,214,2154,9,Delivered,UPI
256178,31-03-2023,8,217,2166,9,Delivered,UPI
256179,31-03-2023,11,211,2142,9,Delivered,UPI
256180,31-03-2023,4,211,2144,3,Delivered,UPI
256181,31-03-2023,4,211,2141,8,Delivered,COD
256182,31-03-2023,15,211,2142,5,Delivered,COD
256183,31-03-2023,25,214,2151,8,Delivered,UPI
