order_id,orderDate,customer_id,Resturant_ID,Fooditem,quantity,deliver_status,payment_method
256697,28-04-2023,2,216,2160,3,Delivered,Card
256698,28-04-2023,21,214,2155,5,Delivered,UPI
256699,28-04-2023,11,213,2149,9,Delivered,COD
256700,29-04-2023,25,214,2155,3,Delivered,COD
256701,29-04-2023,18,212,2147,8,Delivered,COD
256702,29-04-2023,7,213,2149,7,Delivered,COD
256703,29-04-2023,4,214,2151,6,Delivered,UPI
256704,29-04-2023,7,214,2155,1,Delivered,UPI
256705,29-04-2023,16,214,2155,4,Delivered,UPI
256706,29-04-2023,10,211,2144,9,Delivered,UPI
256707,29-04-2023,29,211,2142,7,Delivered,COD
256708,29-04-2023,18,211,2142,1,Delivered,UPI
256709,29-04-2023,25,217,2165,2,Delivered,Card
256710,29-04-2023,3,211,2142,3,Delivered,UPI
256711,29-04-2023,15,216,2160,9,Delivered,COD
256712,29-04-2023,4,214,2154,10,Delivered,UPI
256713,29-04-2023,1,212,2145,8,Delivered,UPI
256714,29-04-2023,25,213,2150,2,Delivered,UPI
256715,30-04-2023,25,217,2167,7,Delivered,UPI
256716,30-04-2023,14,211,2142,8,Delivered,UPI
256717,30-04-2023,27,212,2147,3,Cancelled,COD
256718,30-04-2023,26,211,2141,9,Cancelled,UPI
256719,30-04-2023,23,216,2163,7,Delivered,COD
256725,30-04-2023,6,211,2142,7,Delivered,COD
256726,30-04-2023,23,214,2151,8,Delivered,UPI
256727,30-04-2023,25,211,2142,5,Delivered,UPI
256728,30-04-2023,4,212,2145,8,Delivered,COD
256729,30-04-2023,19,216,2160,1,Delivered,Card
256730,30-04-2023,19,211,2142,8,Delivered,COD
256731,30-04-2023,25,211,2142,3,Delivered,UPI
256732,30-04-2023,29,212,2147,6,Cancelled,UPI
256733,30-04-2023,10,214,2155,8,Delivered,COD
256734,30-04-2023,27,213,2148,8,Delivered,UPI
256735,30-04-2023,5,216,2163,10,Delivered,UPI
256736,30-04-2023,25,217,2165,2,Delivered,COD
256737,30-04-2023,16,213,2150,6,Delivered,COD
256738,30-04-2023,3,211,2142,10,Delivered,UPI
256739,30-04-2023,4,212,2147,7,Delivered,UPI
256740,30-04-2023,24,216,2160,3,Delivered,Card
256741,30-04-2023,18,214,2155,7,Delivered,UPI
256742,30-04-2023,18,213,2148,7,Delivered,Card
256743,30-04-2023,22,212,2147,2,Delivered,UPI
256744,30-04-2023,7,213,2150,6,Delivered,Card
256745,30-04-2023,7,212,2147,1,Delivered,UPI
256746,30-04-2023,2,212,2147,4,Delivered,UPI
256747,30-04-2023,2,212,2145,4,Delivered,COD
256748,30-04-2023,25,217,2166,4,Delivered,UPI
256749,30-04-2023,15,214,2154,5,Delivered,COD
256750,30-04-2023,12,216,2163,1,Delivered,UPI
256751,30-04-2023,25,213,2149,5,Delivered,UPI
256752,30-04-2023,25,212,2147,3,Delivered,COD
256753,30-04-2023,21,211,2141,9,Delivered,UPI
256754,30-04-2023,25,217,2165,2,Delivered,UPI
256755,30-04-2023,6,212,2146,6,Delivered,UPI
256756,30-04-2023,27,216,2162,5,Delivered,UPI
256757,30-04-2023,4,212,2147,6,Cancelled,UPI
256758,30-04-2023,4,216,2161,1,Cancelled,UPI
256759,30-04-2023,25,213,2149,1,Delivered,UPI
256760,30-04-2023,5,213,2148,6,Cancelled,Card
256761,30-04-2023,4,214,2155,10,Delivered,UPI
256762,30-04-2023,25,217,2164,1,Delivered,COD
256763,30-04-2023,20,216,2160,2,Delivered,UPI
