order_id,orderDate,customer_id,Resturant_ID,Fooditem,quantity,deliver_status,payment_method
255129,18-02-2023,3,216,2160,8,Delivered,UPI
255130,18-02-2023,13,217,2164,9,Delivered,UPI
255131,18-02-2023,18,211,2143,2,Delivered,UPI
255132,18-02-2023,3,212,2146,8,Delivered,UPI
255133,18-02-2023,12,211,2143,1,Delivered,Card
255134,18-02-2023,4,213,2149,5,Delivered,UPI
255135,18-02-2023,22,213,2150,6,Delivered,UPI
255136,18-02-2023,3,212,2147,5,Delivered,COD
255137,18-02-2023,25,211,2142,2,Delivered,UPI
255138,18-02-2023,4,216,2163,1,Delivered,UPI
255139,18-02-2023,16,212,2145,6,Delivered,UPI
255140,18-02-2023,4,212,2145,1,Delivered,Card
255141,18-02-2023,4,211,2142,5,Delivered,UPI
255142,18-02-2023,25,213,2148,7,Delivered,Card
255143,18-02-2023,5,211,2142,2,Delivered,UPI
255144,18-02-2023,21,214,2154,9,Delivered,UPI
255145,18-02-2023,26,213,2149,2,Cancelled,COD
255146,18-02-2023,2,213,2149,10,Delivered,UPI
255147,18-02-2023,25,211,2142,1,Delivered,UPI
255148,18-02-2023,3,213,2149,4,Delivered,UPI
255149,18-02-2023,15,211,2142,10,Cancelled,UPI
255150,18-02-2023,21,211,2142,7,Delivered,Card
255151,18-02-2023,28,211,2141,5,Cancelled,UPI
255152,18-02-2023,4,213,2150,4,Delivered,COD
255153,18-02-2023,4,216,2160,5,Delivered,UPI
255154,18-02-2023,27,213,2149,7,Delivered,Card
255155,18-02-2023,25,211,2144,10,Delivered,UPI
255156,18-02-2023,25,216,2161,3,Delivered,UPI
255157,18-02-2023,3,212,2145,8,Delivered,UPI
255158,18-02-2023,3,212,2145,8,Delivered,UPI
255159,18-02-2023,25,217,2165,7,Delivered,COD
255160,18-02-2023,4,213,2148,3,Delivered,UPI
255161,18-02-2023,25,212,2145,7,Delivered,Card
255162,18-02-2023,4,212,2145,5,Delivered,UPI
255163,18-02-2023,25,214,2155,3,Cancelled,COD
255164,18-02-2023,29,212,2147,8,Delivered,UPI
255165,18-02-2023,18,211,2142,1,Delivered,UPI
255166,18-02-2023,25,214,2155,5,Delivered,COD
255167,18-02-2023,4,211,2142,10,Delivered,Card
255168,18-02-2023,14,212,2145,5,Delivered,Card
255169,19-02-2023,21,211,2144,8,Delivered,UPI
255170,19-02-2023,22,216,2162,6,Delivered,UPI
255171,19-02-2023,21,212,2146,9,Delivered,COD
255172,19-02-2023,19,212,2147,4,Cancelled,UPI
255173,19-02-2023,25,211,2142,6,Delivered,UPI
255174,19-02-2023,25,212,2147,10,Delivered,Card
255175,19-02-2023,19,216,2160,6,Delivered,UPI
255176,19-02-2023,20,212,2147,10,Delivered,Card
255177,19-02-2023,3,214,2154,2,Delivered,UPI
255178,19-02-2023,1,213,2149,2,Delivered,UPI
255179,19-02-2023,9,211,2141,7,Cancelled,COD
255180,19-02-2023,29,217,2164,8,Delivered,COD
255181,19-02-2023,5,211,2144,2,Delivered,UPI
255182,19-02-2023,19,213,2149,10,Delivered,COD
255183,19-02-2023,25,211,2141,2,Delivered,COD
255184,19-02-2023,25,214,2155,5,Delivered,UPI
255185,19-02-2023,25,213,2148,6,Delivered,UPI
255186,19-02-2023,15,212,2147,3,Delivered,UPI
255187,19-02-2023,1,216,2163,4,Delivered,UPI
255188,19-02-2023,7,213,2148,5,Delivered,UPI
255189,19-02-2023,1,216,2162,10,Delivered,UPI
255190,19-02-2023,25,211,2142,5,Delivered,UPI
255191,19-02-2023,11,211,2144,9,Delivered,UPI
255192,19-02-2023,25,212,2146,4,Delivered,UPI
255193,19-02-2023,4,214,2153,1,Delivered,UPI
255194,19-02-2023,4,212,2147,3,Delivered,COD
255195,19-02-2023,4,211,2141,7,Delivered,UPI
255196,19-02-2023,25,211,2142,1,Delivered,UPI
255197,19-02-2023,28,212,2146,10,Delivered,UPI
255198,19-02-2023,12,214,2155,3,Delivered,UPI
255199,19-02-2023,4,211,2142,10,Delivered,UPI
255200,19-02-2023,22,214,2154,7,Delivered,UPI
255201,19-02-2023,8,214,2155,10,Delivered,UPI
255202,19-02-2023,4,211,2141,3,Delivered,UPI
255203,19-02-2023,22,214,2153,5,Delivered,COD
255204,19-02-2023,4,214,2155,1,Delivered,UPI
255205,19-02-2023,25,214,2154,9,Delivered,UPI
255206,19-02-2023,25,217,2165,3,Delivered,COD
255207,19-02-2023,7,213,2149,8,Delivered,UPI
255208,19-02-2023,25,212,2146,10,Delivered,UPI
255209,19-02-2023,4,211,2141,3,Delivered,UPI
255210,19-02-2023,25,211,2142,6,Delivered,UPI
255211,19-02-2023,7,211,2142,10,Delivered,UPI
255212,19-02-2023,19,213,2150,9,Delivered,UPI
255213,19-02-2023,24,216,2160,8,Delivered,UPI
255214,19-02-2023,25,214,2154,6,Delivered,COD
255215,19-02-2023,21,214,2154,7,Delivered,UPI
255216,19-02-2023,16,216,2160,7,Delivered,COD
255217,20-02-2023,24,216,2160,9,Delivered,UPI
255218,20-02-2023,25,212,2147,3,Delivered,UPI
255219,20-02-2023,8,212,2147,3,Delivered,UPI
255220,20-02-2023,22,216,2161,2,Delivered,UPI
255221,20-02-2023,9,212,2147,7,Delivered,COD
255222,20-02-2023,13,214,2151,6,Delivered,UPI
255223,20-02-2023,18,211,2142,1,Delivered,UPI
255224,20-02-2023,1,214,2154,4,Delivered,UPI
255225,20-02-2023,22,216,2161,9,Delivered,COD
255226,20-02-2023,9,212,2146,9,Delivered,COD
255227,20-02-2023,20,211,2141,3,Delivered,UPI
255228,20-02-2023,4,211,2142,2,Delivered,Card
255229,21-02-2023,17,213,2148,3,Delivered,UPI
255230,21-02-2023,6,213,2148,10,Delivered,COD
255231,21-02-2023,12,212,2145,9,Delivered,COD
255232,21-02-2023,25,213,2149,5,Delivered,UPI
255233,21-02-2023,2,213,2149,10,Delivered,UPI
255234,21-02-2023,23,211,2141,3,Delivered,UPI
255235,21-02-2023,25,213,2149,2,Delivered,UPI
255236,21-02-2023,27,217,2164,6,Delivered,COD
255237,21-02-2023,15,217,2164,5,Delivered,Card
255238,21-02-2023,20,217,2164,1,Delivered,UPI
255239,21-02-2023,12,214,2155,4,Delivered,UPI
255240,21-02-2023,25,214,2154,10,Delivered,UPI
255241,21-02-2023,14,212,2147,9,Delivered,UPI
255242,21-02-2023,18,212,2147,9,Delivered,COD
255243,21-02-2023,25,216,2163,8,Delivered,UPI
255244,21-02-2023,4,212,2145,8,Delivered,Card
255245,21-02-2023,4,211,2142,8,Delivered,UPI
255246,21-02-2023,21,211,2144,6,Delivered,COD
255247,21-02-2023,5,212,2145,10,Delivered,COD
255248,21-02-2023,4,212,2147,5,Delivered,UPI
255249,21-02-2023,28,212,2146,6,Delivered,UPI
255250,21-02-2023,25,214,2154,1,Delivered,COD
255251,21-02-2023,25,213,2148,2,Delivered,UPI
255252,21-02-2023,7,213,2148,1,Delivered,COD
255253,21-02-2023,27,216,2160,7,Cancelled,UPI
255254,22-02-2023,13,217,2165,4,Delivered,UPI
255255,22-02-2023,28,213,2150,4,Delivered,UPI
255256,23-02-2023,4,214,2151,6,Delivered,COD
255257,23-02-2023,2,211,2142,4,Delivered,COD
255258,23-02-2023,30,211,2142,10,Delivered,UPI
255259,23-02-2023,25,216,2161,8,Cancelled,UPI
255260,23-02-2023,4,211,2142,8,Delivered,UPI
255261,23-02-2023,25,212,2147,9,Delivered,UPI
255262,23-02-2023,8,212,2147,4,Delivered,UPI
255263,23-02-2023,10,211,2143,1,Delivered,COD
255264,23-02-2023,28,217,2167,4,Delivered,COD
255265,24-02-2023,2,216,2161,4,Delivered,UPI
255266,24-02-2023,25,211,2142,7,Delivered,Card
255267,24-02-2023,27,216,2163,8,Delivered,UPI
255268,24-02-2023,4,211,2142,7,Delivered,UPI
255269,24-02-2023,8,214,2152,8,Delivered,UPI
255270,24-02-2023,25,212,2146,1,Delivered,UPI
255271,24-02-2023,9,212,2145,2,Delivered,COD
255272,24-02-2023,28,211,2141,2,Delivered,COD
255273,24-02-2023,5,212,2147,4,Delivered,COD
255274,24-02-2023,25,216,2162,10,Delivered,UPI
255275,24-02-2023,20,211,2142,10,Delivered,COD
255276,24-02-2023,27,213,2148,10,Delivered,COD
255277,24-02-2023,7,214,2155,10,Delivered,UPI
255278,24-02-2023,4,216,2163,6,Delivered,COD
255279,24-02-2023,5,211,2143,7,Delivered,UPI
255280,24-02-2023,12,214,2154,7,Delivered,UPI
255281,24-02-2023,12,212,2147,6,Delivered,COD
255282,24-02-2023,28,216,2163,6,Delivered,UPI
255283,24-02-2023,3,211,2142,2,Delivered,UPI
255284,24-02-2023,27,211,2144,4,Delivered,UPI
255285,24-02-2023,4,213,2149,9,Delivered,UPI
255286,24-02-2023,1,214,2152,2,Delivered,UPI
255287,24-02-2023,14,212,2145,1,Delivered,UPI
255288,24-02-2023,4,211,2141,6,Delivered,UPI
255289,24-02-2023,4,213,2150,9,Delivered,UPI
255290,24-02-2023,5,214,2153,6,Delivered,UPI
255291,24-02-2023,16,212,2146,2,Delivered,UPI
255292,24-02-2023,13,211,2142,10,Delivered,UPI
255293,24-02-2023,25,212,2147,1,Delivered,UPI
255294,24-02-2023,29,211,2141,1,Delivered,COD
255295,24-02-2023,22,214,2154,8,Delivered,UPI
255296,24-02-2023,16,216,2160,8,Delivered,UPI
255297,24-02-2023,21,211,2144,3,Delivered,COD
255298,24-02-2023,15,212,2147,4,Delivered,UPI
255299,24-02-2023,4,212,2147,1,Delivered,UPI
255300,24-02-2023,4,213,2150,3,Delivered,UPI
255301,24-02-2023,27,211,2141,8,Cancelled,Card
255302,24-02-2023,12,214,2151,5,Delivered,UPI
255303,24-02-2023,17,211,2142,8,Delivered,Card
255304,24-02-2023,4,212,2147,3,Delivered,COD
255305,24-02-2023,18,213,2150,5,Delivered,COD
255306,24-02-2023,2,211,2143,6,Delivered,UPI
255307,24-02-2023,22,216,2160,8,Cancelled,Card
255308,25-02-2023,30,211,2142,1,Delivered,UPI
255309,25-02-2023,4,214,2155,8,Delivered,Card
255310,25-02-2023,4,211,2143,5,Delivered,COD
255311,25-02-2023,23,216,2160,5,Delivered,UPI
255312,25-02-2023,17,211,2142,4,Delivered,UPI
255313,25-02-2023,25,212,2145,10,Delivered,COD
255314,25-02-2023,25,214,2154,9,Delivered,UPI
255315,25-02-2023,2,213,2149,3,Delivered,COD
255316,25-02-2023,13,216,2160,1,Delivered,COD
255317,25-02-2023,24,212,2147,10,Delivered,UPI
255318,25-02-2023,12,211,2142,10,Delivered,UPI
255319,25-02-2023,14,214,2151,5,Delivered,COD
255320,25-02-2023,4,213,2149,6,Delivered,UPI
255321,25-02-2023,3,212,2145,8,Delivered,UPI
255322,25-02-2023,30,211,2141,10,Delivered,UPI
255323,25-02-2023,4,211,2144,9,Delivered,Card
255324,25-02-2023,26,214,2155,7,Delivered,UPI
255325,25-02-2023,15,216,2162,9,Delivered,UPI
255326,25-02-2023,25,211,2141,4,Delivered,UPI
255327,25-02-2023,20,211,2142,9,Delivered,Card
255328,25-02-2023,2,214,2155,9,Delivered,UPI
255329,25-02-2023,22,217,2165,8,Delivered,COD
255330,25-02-2023,25,213,2149,3,Delivered,UPI
255331,25-02-2023,4,212,2145,4,Delivered,UPI
255332,25-02-2023,2,217,2165,2,Delivered,UPI
255333,25-02-2023,27,212,2147,3,Delivered,COD
255334,25-02-2023,3,214,2155,5,Delivered,COD
255335,25-02-2023,23,212,2147,10,Delivered,UPI
255336,25-02-2023,22,212,2145,3,Delivered,UPI
255337,25-02-2023,12,213,2149,10,Delivered,UPI
255338,25-02-2023,4,211,2141,10,Delivered,Card
255339,26-02-2023,23,211,2143,8,Delivered,COD
255340,26-02-2023,12,212,2147,6,Delivered,COD
255341,26-02-2023,25,211,2141,1,Delivered,UPI
255342,26-02-2023,24,211,2142,10,Delivered,UPI
255343,26-02-2023,20,211,2142,8,Delivered,UPI
255344,26-02-2023,16,211,2144,9,Delivered,COD
255345,26-02-2023,29,213,2150,2,Delivered,COD
255346,26-02-2023,19,216,2160,2,Delivered,COD
255347,26-02-2023,17,212,2147,1,Delivered,COD
255348,26-02-2023,18,213,2149,4,Delivered,COD
255349,26-02-2023,9,212,2147,7,Delivered,UPI
255350,26-02-2023,25,214,2155,5,Delivered,COD
255351,26-02-2023,4,212,2147,6,Delivered,COD
255352,26-02-2023,25,212,2147,9,Delivered,UPI
255353,26-02-2023,24,212,2147,2,Delivered,Card
255354,26-02-2023,16,212,2145,2,Delivered,UPI
255355,26-02-2023,25,212,2145,8,Delivered,UPI
255356,26-02-2023,1,211,2142,9,Delivered,UPI
255357,26-02-2023,14,217,2167,8,Delivered,UPI
255358,26-02-2023,1,214,2155,2,Delivered,UPI
255359,26-02-2023,10,211,2142,9,Delivered,Card
255360,26-02-2023,25,211,2142,6,Delivered,UPI
255361,26-02-2023,25,211,2143,1,Delivered,UPI
255362,26-02-2023,5,212,2147,8,Delivered,UPI
255363,26-02-2023,19,217,2165,5,Delivered,UPI
255364,26-02-2023,3,216,2163,6,Delivered,UPI
255365,26-02-2023,21,211,2142,4,Delivered,COD
255366,26-02-2023,19,214,2151,9,Delivered,UPI
255367,26-02-2023,11,211,2141,10,Delivered,UPI
255368,26-02-2023,14,211,2144,4,Delivered,COD
255369,26-02-2023,24,211,2142,7,Delivered,COD
255370,26-02-2023,10,214,2153,9,Delivered,UPI
255371,26-02-2023,1,211,2142,6,Delivered,UPI
255372,26-02-2023,14,213,2148,7,Delivered,UPI
255373,26-02-2023,21,214,2154,9,Delivered,UPI
255374,26-02-2023,15,216,2161,8,Delivered,COD
255375,26-02-2023,1,217,2164,5,Delivered,Card
255376,26-02-2023,4,216,2163,7,Cancelled,COD
255377,26-02-2023,4,211,2142,8,Delivered,Card
255378,26-02-2023,28,212,2147,10,Delivered,UPI
255379,26-02-2023,25,212,2147,3,Delivered,Card
255380,26-02-2023,8,211,2141,10,Delivered,UPI
255381,26-02-2023,4,211,2143,1,Cancelled,COD
255382,27-02-2023,4,212,2146,9,Cancelled,COD
255383,27-02-2023,28,216,2161,2,Delivered,COD
255384,27-02-2023,11,211,2142,3,Delivered,UPI
255385,27-02-2023,26,216,2160,6,Delivered,COD
255386,27-02-2023,11,211,2142,1,Delivered,COD
255387,27-02-2023,11,212,2147,6,Delivered,UPI
255388,27-02-2023,29,217,2167,6,Delivered,UPI
255389,27-02-2023,28,216,2160,8,Delivered,UPI
255390,27-02-2023,19,211,2142,9,Delivered,COD
255391,27-02-2023,24,211,2143,8,Delivered,Card
255392,27-02-2023,7,212,2147,10,Delivered,UPI
255393,27-02-2023,4,213,2148,1,Delivered,UPI
255394,27-02-2023,26,211,2141,10,Delivered,UPI
255395,27-02-2023,23,211,2142,1,Delivered,COD
255396,27-02-2023,25,214,2154,3,Delivered,COD
255397,27-02-2023,19,212,2147,4,Delivered,COD
255398,27-02-2023,16,217,2165,3,Cancelled,COD
255399,27-02-2023,3,211,2142,1,Delivered,UPI
255400,27-02-2023,18,211,2141,5,Delivered,UPI
255401,27-02-2023,10,212,2147,7,Delivered,UPI
255402,27-02-2023,27,212,2146,8,Delivered,COD
255403,27-02-2023,2,211,2142,2,Delivered,Card
255404,27-02-2023,21,216,2160,1,Delivered,UPI
255405,27-02-2023,27,217,2165,2,Delivered,COD
255406,27-02-2023,28,211,2144,5,Delivered,COD
255407,27-02-2023,20,216,2160,4,Delivered,UPI
255408,27-02-2023,1,216,2162,8,Delivered,UPI
255409,28-02-2023,4,214,2155,6,Delivered,UPI
255410,28-02-2023,6,211,2142,5,Delivered,UPI
255411,28-02-2023,23,214,2155,1,Delivered,UPI
255412,28-02-2023,4,212,2147,10,Delivered,Card
255413,28-02-2023,6,212,2147,5,Delivered,UPI
255414,28-02-2023,30,213,2148,3,Delivered,UPI
255415,28-02-2023,25,211,2142,8,Delivered,UPI
255416,28-02-2023,23,211,2141,8,Delivered,Card
255417,28-02-2023,10,211,2142,9,Delivered,UPI
255418,28-02-2023,8,211,2141,5,Delivered,UPI
